Harmonic Oscillator
35.0660126082374 1.02217613445468 0.491663257383097
35.3007904242134 1.13640151548363 0.47703072207858
35.5402473247218 1.24622109233106 0.436070491815369
35.7840597697553 1.34490153935337 0.369773038244982
36.0318431701546 1.4258710638434 0.280923492128251
36.2831195948117 1.48326790920991 0.174091352088811
36.5372580489035 1.51251577359569 0.0554679056926865
36.7934173680864 1.51088689829369 -0.0674858724626913
37.0505320360126 1.47796281038403 -0.186618547880422
37.3073714258566 1.41585156921616 -0.293874439476503
37.5626667223303 1.32903580980522 -0.38215927987605
37.8152567398008 1.22384115677087 -0.446079095099962
38.0641909292171 1.10766313049294 -0.482378741185297
38.3087580719225 0.98815772576956 -0.490033761252964
38.5484550839736 0.872551473316126 -0.470066982044149
38.7829380149657 0.767130890362358 -0.425197304336234
39.0119979505228 0.676908664143244 -0.359399476181916
39.2355898100792 0.605454248841799 -0.277416849344359
39.4539248779353 0.554892227292753 -0.184259188214954
39.6676183962287 0.526080367861381 -0.0847366837188804
39.8778382913883 0.518959734652922 0.0168777530624571
40.0863133403962 0.532994472429202 0.116922816003828
40.2950603194253 0.567495160539771 0.212089655227473
40.505949859997 0.621621986915781 0.299014042457808
40.7204059901722 0.694099609022701 0.374040379052699
40.9393375498145 0.782852953169025 0.433288511768277
41.1632082980268 0.884734812006112 0.472954770004848
41.3921488362793 0.995421769821642 0.489732806013689
41.6260651009516 1.10949751939579 0.481257439253299
41.8647266632012 1.22070945177819 0.446496173334953
42.1078246425432 1.32236158088741 0.386036555872368
42.3549904001934 1.40779884938921 0.30224440093772
42.6057721863265 1.47094703712086 0.199285828963123
42.8595796199236 1.50688495596742 0.0830020202512405
43.1156224657233 1.51241665942953 -0.0393958615802973
43.3728830680847 1.48656715108805 -0.159853225928536
43.6301577577233 1.43086860131807 -0.27021893209989
43.8861716153903 1.34929868087042 -0.363110421223874
44.139726119965 1.24782731940327 -0.432700600768339
44.389816646199 1.13367992788056 -0.475234192087709
44.635678490298 1.01451844123767 -0.489194897503751
44.8767661378997 0.897715075110573 -0.475174249853356
45.1127042670727 0.789799761714388 -0.435549111632133
45.3432551325626 0.696087845059209 -0.37405597002351
45.5683342900776 0.620474410879599 -0.295310814221026
45.7880891838047 0.565394779271859 -0.204306394138537
46.0030368587395 0.531962832180365 -0.105932161785728
46.2142200550186 0.520286895153065 -0.00459893587481469
46.4232594378623 0.529902267925019 0.0959027718126435
46.632142380365 0.560138942312933 0.192210819281516
46.8428000635353 0.610199485857871 0.280990603370352
47.0567620428741 0.678920997129795 0.358645153989725
47.2750428662329 0.764411575179069 0.42132044581403
47.4981917696898 0.86375078236562 0.465166952527704
47.7264005946492 0.972848470362491 0.486744285700638
47.9596148116937 1.08649050400251 0.483467210709325
48.1976270030335 1.19856319750649 0.454012971346253
48.4401419211217 1.30242310767169 0.398632588832759
48.6868036967125 1.39136718225084 0.319335770389721
48.9371805780084 1.45916454189407 0.219940195082628
49.1907141436125 1.50062484834878 0.105976702139581
49.446656259252 1.51217529371195 -0.0155776920977304
49.7040316312263 1.49238051339095 -0.136781778864384
49.9616642178634 1.44228150607054 -0.249439491274338
50.2182798974946 1.36540878729065 -0.345956362982621
50.4726529976277 1.26740032433983 -0.420159198744086
50.7237344596001 1.1553040674461 -0.467875494278292
50.9707129287946 1.03675794925047 -0.487166985086855
51.213004590897 0.919235756680856 -0.478247382382894
51.4502060043496 0.809458808219254 -0.443187701538024
51.6820555013374 0.712990234382379 -0.38550457157185
51.9084383870994 0.633998482046348 -0.309687109222703
52.1294536976745 0.575186250329718 -0.220695167594518
52.345542407094 0.537895444077652 -0.123470172276947
52.5576454537262 0.522392407451681 -0.0225328205541331
52.7672860809599 0.528287857950014 0.0782105992246411
52.9764111287204 0.554932643528743 0.175336511351198
53.1869891440951 0.601556652971858 0.265521769366126
53.4006335274099 0.667077454425511 0.345216049391574
53.6184489037448 0.749744330866574 0.410594348994187
53.8410597967829 0.846819389307715 0.457781573768814
54.0687131703339 0.95440640961998 0.483240233344308
54.30139083304 1.06746501969895 0.484215676457277
54.538906907261 1.18000737471119 0.459154783743577
54.7809785766747 1.2854474029804 0.408036277323761
55.0272602600759 1.37705814570736 0.33257757874431
55.2773352889643 1.44849625686623 0.236306482277843
55.5306697346219 1.49436664824796 0.124490657000972
55.786548976611 1.51080174770121 0.00390068440891457
56.0440332332691 1.49599786640768 -0.117635825755092
56.3019719852244 1.4505932550333 -0.231910585454023
56.5590957355831 1.37774069806157 -0.331178763940639
56.8141598268215 1.28278624436507 -0.408999845661358
57.0660800517277 1.17260954541694 -0.460866042995831
57.3140061251517 1.05480817577859 -0.48449144923068
57.557321253494 0.936923103307429 -0.479772910581091
57.7955977566377 0.825821177416164 -0.448520737435915
58.0285545091163 0.727261444757782 -0.394059795531457
58.2560539933274 0.645633237070032 -0.320762722181958
58.4781594655433 0.583859625322989 -0.233549804055296
58.6952548566226 0.543475417802171 -0.137394036852958
58.9082019596316 0.524886663130099 -0.03689986965511
59.1184424294858 0.527776659248107 0.0639291344325445
59.3278803596343 0.551518017913232 0.161608395473721
59.5385043995154 0.595358278045709 0.252813093901598
59.7519911599912 0.65827029289662 0.334026568232949
59.9695181592934 0.738607459994686 0.401450404491489
60.191772810348 0.833772009647125 0.451196839976173
60.4190490153559 0.940020773929651 0.479660535137168
60.6513600635654 1.05245418754141 0.483961403027783
60.888539049667 1.16519033075227 0.462371116331678
61.1303139975017 1.27169706254624 0.414657872657947
61.3763474904005 1.36523854664753 0.342310488823972
61.6262339561116 1.43939367571169 0.248627692188169
61.8794575303034 1.48861755108696 0.13866631756934
62.1353289861743 1.5088217022702 0.0190270338550512
62.3929364767685 1.49792139964687 -0.102563838303108
62.6511508954771 1.45624171004347 -0.217903941365559
62.8318530717959 1.41014143658651 -0.290796568970296
